"created_date","conta","perfil","mes","lead_type","qt_leads_diario","qt_mql_diario","qt_sal_diario","qt_email_diario","ultimo_horario_conversao_dia","conversao_lead_para_mql_diario","conversao_mql_para_sal_diario","mtd_leads","mtd_mql","mtd_sal","meta_lead_mensal","meta_mql_mensal","meta_sal_mensal","meta_lead_diaria","meta_mql_diaria","meta_sal_diaria"
2018-11-01,Brasil,A,11,MQL,41,20,9,41,2018-11-30 06:35:23.000,0.49,0.45,1045,77,42,2045,636,234,68,21,7
2018-11-01,Brasil,B,11,HR,1,0,0,1,2018-11-01 20:44:24.000,0.00,0.00,1045,77,42,2726,763,281,90,25,9
2018-11-01,Brasil,B,11,MQL,94,24,11,94,2018-11-29 12:19:56.000,0.26,0.46,1045,77,42,2726,763,281,90,25,9
2018-11-01,Brasil,C,11,MQL,68,19,15,68,2018-11-30 09:34:37.000,0.28,0.79,1045,77,42,3408,1018,375,113,33,12
2018-11-01,Brasil,D,11,HR,1,0,0,1,2018-11-01 08:10:50.000,0.00,0.00,1045,77,42,5452,128,47,181,4,1
2018-11-01,Brasil,D,11,MQL,291,1,1,291,2018-11-30 12:13:01.000,0.00,1.00,1045,77,42,5452,128,47,181,4,1
2018-11-01,Latam,A,11,MQL,8,2,1,8,2018-11-29 18:55:14.000,0.25,0.50,1045,77,42,902,157,81,30,5,2
2018-11-01,Latam,B,11,MQL,18,5,2,18,2018-11-28 05:46:52.000,0.28,0.40,1045,77,42,1203,188,97,40,6,3
2018-11-01,Latam,C,11,MQL,10,3,2,10,2018-11-28 17:53:36.000,0.30,0.67,1045,77,42,1503,250,129,50,8,4
2018-11-01,Latam,D,11,MQL,63,1,0,63,2018-11-30 00:07:49.000,0.02,0.00,1045,77,42,2405,32,17,80,1,0
2018-11-01,Partners,A,11,MQL,56,1,0,56,2018-11-29 10:54:23.000,0.02,0.00,1045,77,42,487,20,8,16,0,0
2018-11-01,Partners,B,11,MQL,120,0,0,120,2018-11-30 12:23:24.000,0.00,0.00,1045,77,42,649,24,9,21,0,0
2018-11-01,Partners,C,11,MQL,88,1,1,88,2018-11-29 15:10:03.000,0.01,1.00,1045,77,42,811,32,12,27,1,0
2018-11-01,Partners,D,11,HR,1,0,0,1,2018-11-09 07:58:35.000,0.00,0.00,1045,77,42,1298,4,2,43,0,0
2018-11-01,Partners,D,11,MQL,181,0,0,181,2018-11-30 16:46:45.000,0.00,0.00,1045,77,42,1298,4,2,43,0,0
2018-11-01,Portugal,A,11,MQL,1,0,0,1,2018-11-20 09:07:15.000,0.00,0.00,1045,77,42,59,11,3,1,0,0
2018-11-01,Portugal,B,11,MQL,1,0,0,1,2018-11-08 11:10:35.000,0.00,0.00,1045,77,42,78,13,4,2,0,0
2018-11-01,Portugal,D,11,MQL,2,0,0,2,2018-11-27 16:39:17.000,0.00,0.00,1045,77,42,156,3,1,5,0,0
2018-11-02,Brasil,A,11,MQL,8,2,0,8,2018-11-29 08:18:07.000,0.25,0.00,1336,108,49,2045,636,234,68,21,7
2018-11-02,Brasil,B,11,MQL,9,5,0,9,2018-11-29 10:26:31.000,0.56,0.00,1336,108,49,2726,763,281,90,25,9
2018-11-02,Brasil,C,11,MQL,19,9,2,19,2018-11-30 18:45:16.000,0.47,0.22,1336,108,49,3408,1018,375,113,33,12
2018-11-02,Brasil,D,11,MQL,106,0,0,106,2018-11-30 07:54:36.000,0.00,0.00,1336,108,49,5452,128,47,181,4,1
2018-11-02,Latam,A,11,MQL,6,2,2,6,2018-11-29 15:04:55.000,0.33,1.00,1336,108,49,902,157,81,30,5,2
2018-11-02,Latam,B,11,MQL,14,4,2,14,2018-11-30 13:37:10.000,0.29,0.50,1336,108,49,1203,188,97,40,6,3
2018-11-02,Latam,C,11,MQL,10,3,0,10,2018-11-29 15:04:18.000,0.30,0.00,1336,108,49,1503,250,129,50,8,4
2018-11-02,Latam,D,11,HR,2,0,0,2,2018-11-08 09:45:04.000,0.00,0.00,1336,108,49,2405,32,17,80,1,0
2018-11-02,Latam,D,11,MQL,51,2,0,51,2018-11-30 09:34:06.000,0.04,0.00,1336,108,49,2405,32,17,80,1,0
2018-11-02,Partners,A,11,MQL,5,1,1,5,2018-11-16 10:35:26.000,0.20,1.00,1336,108,49,487,20,8,16,0,0
2018-11-02,Partners,B,11,MQL,10,0,0,10,2018-11-11 14:21:35.000,0.00,0.00,1336,108,49,649,24,9,21,0,0
2018-11-02,Partners,C,11,MQL,5,0,0,5,2018-11-29 20:30:52.000,0.00,0.00,1336,108,49,811,32,12,27,1,0
2018-11-02,Partners,D,11,MQL,40,1,0,40,2018-11-30 10:22:38.000,0.03,0.00,1336,108,49,1298,4,2,43,0,0
2018-11-02,Portugal,B,11,MQL,2,1,0,2,2018-11-20 06:16:11.000,0.50,0.00,1336,108,49,78,13,4,2,0,0
2018-11-02,Portugal,C,11,MQL,3,1,0,3,2018-11-27 06:56:11.000,0.33,0.00,1336,108,49,98,18,5,3,0,0
2018-11-02,Portugal,D,11,MQL,1,0,0,1,2018-11-02 05:55:24.000,0.00,0.00,1336,108,49,156,3,1,5,0,0
2018-11-03,Brasil,A,11,MQL,9,4,1,9,2018-11-29 23:50:06.000,0.44,0.25,1519,128,60,2045,636,234,68,21,7
2018-11-03,Brasil,B,11,MQL,9,2,1,9,2018-11-26 10:53:59.000,0.22,0.50,1519,128,60,2726,763,281,90,25,9
2018-11-03,Brasil,C,11,MQL,10,8,6,10,2018-11-29 08:27:06.000,0.80,0.75,1519,128,60,3408,1018,375,113,33,12
2018-11-03,Brasil,D,11,HR,1,0,0,1,2018-11-03 06:36:05.000,0.00,0.00,1519,128,60,5452,128,47,181,4,1
2018-11-03,Brasil,D,11,MQL,92,0,0,92,2018-11-29 08:36:05.000,0.00,0.00,1519,128,60,5452,128,47,181,4,1
2018-11-03,Latam,A,11,MQL,4,1,1,4,2018-11-28 13:49:06.000,0.25,1.00,1519,128,60,902,157,81,30,5,2
2018-11-03,Latam,B,11,MQL,5,2,1,5,2018-11-27 11:18:43.000,0.40,0.50,1519,128,60,1203,188,97,40,6,3
2018-11-03,Latam,C,11,HR,1,0,0,1,2018-11-19 14:31:40.000,0.00,0.00,1519,128,60,1503,250,129,50,8,4
2018-11-03,Latam,C,11,MQL,3,1,0,3,2018-11-27 10:54:39.000,0.33,0.00,1519,128,60,1503,250,129,50,8,4
2018-11-03,Latam,D,11,MQL,25,2,1,25,2018-11-29 12:59:15.000,0.08,0.50,1519,128,60,2405,32,17,80,1,0
2018-11-03,Partners,A,11,MQL,3,0,0,3,2018-11-30 11:07:02.000,0.00,0.00,1519,128,60,487,20,8,16,0,0
2018-11-03,Partners,B,11,MQL,5,0,0,5,2018-11-29 08:11:10.000,0.00,0.00,1519,128,60,649,24,9,21,0,0
2018-11-03,Partners,C,11,MQL,6,0,0,6,2018-11-14 19:20:49.000,0.00,0.00,1519,128,60,811,32,12,27,1,0
2018-11-03,Partners,D,11,MQL,9,0,0,9,2018-11-27 10:08:19.000,0.00,0.00,1519,128,60,1298,4,2,43,0,0
2018-11-03,Portugal,D,11,MQL,1,0,0,1,2018-11-28 06:57:03.000,0.00,0.00,1519,128,60,156,3,1,5,0,0
2018-11-04,Brasil,A,11,MQL,7,5,1,7,2018-11-29 11:14:56.000,0.71,0.20,1677,146,67,2045,636,234,68,21,7
2018-11-04,Brasil,B,11,MQL,10,3,0,10,2018-11-29 11:23:52.000,0.30,0.00,1677,146,67,2726,763,281,90,25,9
2018-11-04,Brasil,C,11,MQL,7,3,3,7,2018-11-25 07:11:04.000,0.43,1.00,1677,146,67,3408,1018,375,113,33,12
2018-11-04,Brasil,D,11,MQL,77,1,0,77,2018-11-30 06:25:19.000,0.01,0.00,1677,146,67,5452,128,47,181,4,1
2018-11-04,Latam,A,11,MQL,2,0,0,2,2018-11-14 16:22:26.000,0.00,0.00,1677,146,67,902,157,81,30,5,2
2018-11-04,Latam,B,11,MQL,7,2,1,7,2018-11-29 14:53:39.000,0.29,0.50,1677,146,67,1203,188,97,40,6,3
2018-11-04,Latam,C,11,MQL,6,2,1,6,2018-11-29 13:37:29.000,0.33,0.50,1677,146,67,1503,250,129,50,8,4
2018-11-04,Latam,D,11,MQL,21,1,0,21,2018-11-29 23:32:18.000,0.05,0.00,1677,146,67,2405,32,17,80,1,0
2018-11-04,Partners,A,11,MQL,1,0,0,1,2018-11-07 08:23:33.000,0.00,0.00,1677,146,67,487,20,8,16,0,0
2018-11-04,Partners,B,11,MQL,5,0,0,5,2018-11-04 22:09:59.000,0.00,0.00,1677,146,67,649,24,9,21,0,0
2018-11-04,Partners,C,11,MQL,4,0,0,4,2018-11-04 21:00:26.000,0.00,0.00,1677,146,67,811,32,12,27,1,0
2018-11-04,Partners,D,11,MQL,8,1,1,8,2018-11-22 16:25:36.000,0.13,1.00,1677,146,67,1298,4,2,43,0,0
2018-11-04,Portugal,D,11,MQL,3,0,0,3,2018-11-27 06:06:12.000,0.00,0.00,1677,146,67,156,3,1,5,0,0
2018-11-05,Brasil,A,11,HR,1,0,0,1,2018-11-08 12:34:17.000,0.00,0.00,2469,297,115,2045,636,234,68,21,7
2018-11-05,Brasil,A,11,MQL,67,27,4,67,2018-11-30 03:10:04.000,0.40,0.15,2469,297,115,2045,636,234,68,21,7
2018-11-05,Brasil,B,11,MQL,104,56,19,104,2018-11-30 14:26:09.000,0.54,0.34,2469,297,115,2726,763,281,90,25,9
2018-11-05,Brasil,C,11,MQL,79,41,13,79,2018-11-30 15:00:35.000,0.52,0.32,2469,297,115,3408,1018,375,113,33,12
2018-11-05,Brasil,D,11,HR,1,0,0,1,2018-11-05 18:53:01.000,0.00,0.00,2469,297,115,5452,128,47,181,4,1
2018-11-05,Brasil,D,11,MQL,291,2,0,291,2018-11-29 21:17:21.000,0.01,0.00,2469,297,115,5452,128,47,181,4,1
2018-11-05,Latam,A,11,MQL,10,4,2,10,2018-11-29 23:14:27.000,0.40,0.50,2469,297,115,902,157,81,30,5,2
2018-11-05,Latam,B,11,MQL,17,5,4,17,2018-11-29 15:58:07.000,0.29,0.80,2469,297,115,1203,188,97,40,6,3
2018-11-05,Latam,C,11,HR,1,1,0,1,2018-11-05 11:29:53.000,1.00,0.00,2469,297,115,1503,250,129,50,8,4
2018-11-05,Latam,C,11,MQL,8,3,1,8,2018-11-22 11:41:53.000,0.38,0.33,2469,297,115,1503,250,129,50,8,4
2018-11-05,Latam,D,11,HR,3,0,0,3,2018-11-28 15:26:53.000,0.00,0.00,2469,297,115,2405,32,17,80,1,0
2018-11-05,Latam,D,11,MQL,45,6,1,45,2018-11-30 10:42:00.000,0.13,0.17,2469,297,115,2405,32,17,80,1,0
2018-11-05,Partners,A,11,MQL,18,1,1,18,2018-11-27 15:53:42.000,0.06,1.00,2469,297,115,487,20,8,16,0,0
2018-11-05,Partners,B,11,HR,1,0,0,1,2018-11-21 08:15:08.000,0.00,0.00,2469,297,115,649,24,9,21,0,0
2018-11-05,Partners,B,11,MQL,47,1,0,47,2018-11-29 10:17:03.000,0.02,0.00,2469,297,115,649,24,9,21,0,0
2018-11-05,Partners,C,11,MQL,30,0,0,30,2018-11-30 17:32:51.000,0.00,0.00,2469,297,115,811,32,12,27,1,0
2018-11-05,Partners,D,11,MQL,63,1,1,63,2018-11-30 20:22:45.000,0.02,1.00,2469,297,115,1298,4,2,43,0,0
2018-11-05,Portugal,A,11,MQL,1,0,0,1,2018-11-28 08:10:36.000,0.00,0.00,2469,297,115,59,11,3,1,0,0
2018-11-05,Portugal,B,11,MQL,2,2,2,2,2018-11-27 07:48:03.000,1.00,1.00,2469,297,115,78,13,4,2,0,0
2018-11-05,Portugal,C,11,MQL,1,1,0,1,2018-11-27 04:52:15.000,1.00,0.00,2469,297,115,98,18,5,3,0,0
2018-11-05,Portugal,D,11,MQL,2,0,0,2,2018-11-07 04:24:22.000,0.00,0.00,2469,297,115,156,3,1,5,0,0
2018-11-06,Brasil,A,11,MQL,39,20,1,39,2018-11-30 10:35:54.000,0.51,0.05,3220,409,151,2045,636,234,68,21,7
2018-11-06,Brasil,B,11,MQL,39,21,2,39,2018-11-29 16:29:41.000,0.54,0.10,3220,409,151,2726,763,281,90,25,9
2018-11-06,Brasil,C,11,MQL,29,12,3,29,2018-11-30 13:33:25.000,0.41,0.25,3220,409,151,3408,1018,375,113,33,12
2018-11-06,Brasil,D,11,MQL,167,1,0,167,2018-11-30 09:39:25.000,0.01,0.00,3220,409,151,5452,128,47,181,4,1
2018-11-06,Latam,A,11,MQL,37,6,5,37,2018-11-29 12:25:21.000,0.16,0.83,3220,409,151,902,157,81,30,5,2
2018-11-06,Latam,B,11,MQL,89,20,8,89,2018-11-29 17:35:48.000,0.22,0.40,3220,409,151,1203,188,97,40,6,3
2018-11-06,Latam,C,11,HR,2,1,1,2,2018-11-19 20:56:46.000,0.50,1.00,3220,409,151,1503,250,129,50,8,4
2018-11-06,Latam,C,11,MQL,65,19,11,65,2018-11-30 12:19:12.000,0.29,0.58,3220,409,151,1503,250,129,50,8,4
2018-11-06,Latam,D,11,HR,2,0,0,2,2018-11-29 05:41:05.000,0.00,0.00,3220,409,151,2405,32,17,80,1,0
2018-11-06,Latam,D,11,MQL,224,8,3,224,2018-11-30 11:26:15.000,0.04,0.38,3220,409,151,2405,32,17,80,1,0
2018-11-06,Partners,A,11,MQL,7,1,0,7,2018-11-29 13:48:31.000,0.14,0.00,3220,409,151,487,20,8,16,0,0
2018-11-06,Partners,B,11,MQL,14,1,1,14,2018-11-28 13:26:47.000,0.07,1.00,3220,409,151,649,24,9,21,0,0
2018-11-06,Partners,C,11,MQL,10,0,0,10,2018-11-27 07:06:10.000,0.00,0.00,3220,409,151,811,32,12,27,1,0
2018-11-06,Partners,D,11,MQL,20,0,0,20,2018-11-30 07:58:49.000,0.00,0.00,3220,409,151,1298,4,2,43,0,0
2018-11-06,Portugal,B,11,HR,1,1,1,1,2018-11-11 11:35:21.000,1.00,1.00,3220,409,151,78,13,4,2,0,0
2018-11-06,Portugal,B,11,MQL,2,1,0,2,2018-11-16 16:08:57.000,0.50,0.00,3220,409,151,78,13,4,2,0,0
2018-11-06,Portugal,D,11,MQL,4,0,0,4,2018-11-22 19:41:50.000,0.00,0.00,3220,409,151,156,3,1,5,0,0
2018-11-07,Brasil,A,11,MQL,36,16,1,36,2018-11-29 15:04:16.000,0.44,0.06,3858,529,205,2045,636,234,68,21,7
2018-11-07,Brasil,B,11,MQL,62,30,13,62,2018-11-30 11:47:51.000,0.48,0.43,3858,529,205,2726,763,281,90,25,9
2018-11-07,Brasil,C,11,MQL,39,24,13,39,2018-11-30 13:17:36.000,0.62,0.54,3858,529,205,3408,1018,375,113,33,12
2018-11-07,Brasil,D,11,HR,1,0,0,1,2018-11-07 19:24:17.000,0.00,0.00,3858,529,205,5452,128,47,181,4,1
2018-11-07,Brasil,D,11,MQL,111,0,0,111,2018-11-30 20:37:43.000,0.00,0.00,3858,529,205,5452,128,47,181,4,1
2018-11-07,Latam,A,11,MQL,28,3,2,28,2018-11-29 12:42:21.000,0.11,0.67,3858,529,205,902,157,81,30,5,2
2018-11-07,Latam,B,11,HR,1,1,1,1,2018-11-07 23:01:31.000,1.00,1.00,3858,529,205,1203,188,97,40,6,3
2018-11-07,Latam,B,11,MQL,72,26,17,72,2018-11-30 08:14:47.000,0.36,0.65,3858,529,205,1203,188,97,40,6,3
2018-11-07,Latam,C,11,MQL,43,9,5,43,2018-11-30 18:20:37.000,0.21,0.56,3858,529,205,1503,250,129,50,8,4
2018-11-07,Latam,D,11,HR,1,1,0,1,2018-11-07 19:26:36.000,1.00,0.00,3858,529,205,2405,32,17,80,1,0
2018-11-07,Latam,D,11,MQL,168,10,2,168,2018-11-30 16:38:51.000,0.06,0.20,3858,529,205,2405,32,17,80,1,0
2018-11-07,Partners,A,11,MQL,2,0,0,2,2018-11-30 08:37:46.000,0.00,0.00,3858,529,205,487,20,8,16,0,0
2018-11-07,Partners,B,11,MQL,14,0,0,14,2018-11-28 08:12:10.000,0.00,0.00,3858,529,205,649,24,9,21,0,0
2018-11-07,Partners,C,11,MQL,4,0,0,4,2018-11-30 06:28:15.000,0.00,0.00,3858,529,205,811,32,12,27,1,0
2018-11-07,Partners,D,11,HR,1,0,0,1,2018-11-14 20:29:10.000,0.00,0.00,3858,529,205,1298,4,2,43,0,0
2018-11-07,Partners,D,11,MQL,28,0,0,28,2018-11-29 06:23:06.000,0.00,0.00,3858,529,205,1298,4,2,43,0,0
2018-11-07,Portugal,A,11,MQL,1,0,0,1,2018-11-27 08:54:12.000,0.00,0.00,3858,529,205,59,11,3,1,0,0
2018-11-07,Portugal,B,11,MQL,7,0,0,7,2018-11-28 07:55:45.000,0.00,0.00,3858,529,205,78,13,4,2,0,0
2018-11-07,Portugal,C,11,MQL,3,0,0,3,2018-11-27 06:11:15.000,0.00,0.00,3858,529,205,98,18,5,3,0,0
2018-11-07,Portugal,D,11,MQL,16,0,0,16,2018-11-28 04:06:13.000,0.00,0.00,3858,529,205,156,3,1,5,0,0
2018-11-08,Brasil,A,11,MQL,33,21,4,33,2018-11-29 11:44:12.000,0.64,0.19,4819,661,255,2045,636,234,68,21,7
2018-11-08,Brasil,B,11,HR,2,2,2,2,2018-11-11 19:47:40.000,1.00,1.00,4819,661,255,2726,763,281,90,25,9
2018-11-08,Brasil,B,11,MQL,99,48,9,99,2018-11-30 07:19:01.000,0.48,0.19,4819,661,255,2726,763,281,90,25,9
2018-11-08,Brasil,C,11,MQL,56,27,12,56,2018-11-29 23:33:46.000,0.48,0.44,4819,661,255,3408,1018,375,113,33,12
2018-11-08,Brasil,D,11,MQL,299,1,0,299,2018-11-30 20:46:04.000,0.00,0.00,4819,661,255,5452,128,47,181,4,1
2018-11-08,Latam,A,11,MQL,33,5,3,33,2018-11-30 08:17:11.000,0.15,0.60,4819,661,255,902,157,81,30,5,2
2018-11-08,Latam,B,11,MQL,65,11,9,65,2018-11-29 18:52:06.000,0.17,0.82,4819,661,255,1203,188,97,40,6,3
2018-11-08,Latam,C,11,MQL,47,7,5,47,2018-11-29 22:27:46.000,0.15,0.71,4819,661,255,1503,250,129,50,8,4
2018-11-08,Latam,D,11,HR,2,0,0,2,2018-11-10 08:34:55.000,0.00,0.00,4819,661,255,2405,32,17,80,1,0
2018-11-08,Latam,D,11,MQL,231,6,4,231,2018-11-30 19:07:11.000,0.03,0.67,4819,661,255,2405,32,17,80,1,0
2018-11-08,Partners,A,11,MQL,3,0,0,3,2018-11-08 09:11:57.000,0.00,0.00,4819,661,255,487,20,8,16,0,0
2018-11-08,Partners,B,11,HR,1,0,0,1,2018-11-08 06:47:28.000,0.00,0.00,4819,661,255,649,24,9,21,0,0
2018-11-08,Partners,B,11,MQL,19,2,0,19,2018-11-29 11:50:59.000,0.11,0.00,4819,661,255,649,24,9,21,0,0
2018-11-08,Partners,C,11,MQL,10,0,0,10,2018-11-22 11:51:33.000,0.00,0.00,4819,661,255,811,32,12,27,1,0
2018-11-08,Partners,D,11,MQL,45,1,1,45,2018-11-30 08:06:11.000,0.02,1.00,4819,661,255,1298,4,2,43,0,0
2018-11-08,Portugal,A,11,MQL,2,1,1,2,2018-11-28 06:21:16.000,0.50,1.00,4819,661,255,59,11,3,1,0,0
2018-11-08,Portugal,B,11,MQL,3,0,0,3,2018-11-27 06:03:59.000,0.00,0.00,4819,661,255,78,13,4,2,0,0
2018-11-08,Portugal,C,11,MQL,2,0,0,2,2018-11-08 10:18:09.000,0.00,0.00,4819,661,255,98,18,5,3,0,0
2018-11-08,Portugal,D,11,MQL,9,0,0,9,2018-11-27 04:29:06.000,0.00,0.00,4819,661,255,156,3,1,5,0,0
2018-11-09,Brasil,A,11,MQL,15,9,3,15,2018-11-29 12:40:40.000,0.60,0.33,5169,705,270,2045,636,234,68,21,7
2018-11-09,Brasil,B,11,HR,1,1,0,1,2018-11-11 17:59:40.000,1.00,0.00,5169,705,270,2726,763,281,90,25,9
2018-11-09,Brasil,B,11,MQL,29,11,5,29,2018-11-29 12:34:41.000,0.38,0.45,5169,705,270,2726,763,281,90,25,9
2018-11-09,Brasil,C,11,MQL,29,13,3,29,2018-11-30 08:16:16.000,0.45,0.23,5169,705,270,3408,1018,375,113,33,12
2018-11-09,Brasil,D,11,MQL,138,0,0,138,2018-11-30 08:51:52.000,0.00,0.00,5169,705,270,5452,128,47,181,4,1
2018-11-09,Latam,A,11,MQL,7,0,0,7,2018-11-27 09:01:20.000,0.00,0.00,5169,705,270,902,157,81,30,5,2
2018-11-09,Latam,B,11,MQL,19,2,2,19,2018-11-29 16:04:35.000,0.11,1.00,5169,705,270,1203,188,97,40,6,3
2018-11-09,Latam,C,11,MQL,16,2,0,16,2018-11-28 10:12:37.000,0.13,0.00,5169,705,270,1503,250,129,50,8,4
2018-11-09,Latam,D,11,MQL,50,4,1,50,2018-11-30 13:19:48.000,0.08,0.25,5169,705,270,2405,32,17,80,1,0
2018-11-09,Partners,A,11,MQL,2,1,1,2,2018-11-28 14:44:21.000,0.50,1.00,5169,705,270,487,20,8,16,0,0
2018-11-09,Partners,B,11,MQL,8,0,0,8,2018-11-30 17:09:29.000,0.00,0.00,5169,705,270,649,24,9,21,0,0
2018-11-09,Partners,C,11,MQL,3,0,0,3,2018-11-22 06:56:44.000,0.00,0.00,5169,705,270,811,32,12,27,1,0
2018-11-09,Partners,D,11,MQL,28,0,0,28,2018-11-30 07:03:54.000,0.00,0.00,5169,705,270,1298,4,2,43,0,0
